"Ad_ID","Campaign_Name","Clicks","Impressions","Cost","Leads","Conversions","conversion_rate","Sale_Amount","Ad_Date","Location","Device","Keyword"
"A3252","Data Analytics Course",83.0,5180.0,209.62,30.0,4.0,0.0,1972,"2024-11-13","Hyderabad","desktop","analytics for data"
"A3253","Data Analytics Course",91.0,4988.0,217.34,10.0,10.0,0.11,1508,"2024-11-29","Hyderabad","mobile","learn data analytics"
"A3254","Data Analytics Course",107.0,5510.0,216.1,14.0,8.0,0.075,1857,"2024-11-19","Hyderabad","mobile","online data analytics"
"A3255","Data Analytics Course",83.0,3187.0,0.0,25.0,10.0,0.034,1571,"2024-11-07","Hyderabad","mobile","learn data analytics"
"A3256","Data Analytics Course",166.0,3788.0,238.56,18.0,8.0,0.048,1657,"2024-11-06","Hyderabad","mobile","learn data analytics"
"A3257","Data Analytics Course",182.0,4575.0,233.74,24.0,10.0,0.0,1844,"2024-11-13","Hyderabad","mobile","learn data analytics"
"A3258","Data Analytics Course",188.0,4382.0,249.5,12.0,9.0,0.049,1746,"2024-11-13","Hyderabad","desktop","analytics for data"
"A3259","Data Analytics Course",107.0,4605.0,230.74,17.0,7.0,0.0,1590,"2024-11-18","Hyderabad","tablet","online data analytics"
"A3260","Data Analytics Course",169.0,4857.0,194.79,18.0,7.0,0.041,1391,"2024-11-22","Hyderabad","mobile","data analytics online"
"A3261","Data Analytics Course",165.0,3150.0,190.3,18.0,3.0,0.018,1129,"2024-11-18","Hyderabad","desktop","data analytics training"
"A3262","Data Analytics Course",137.0,4630.0,201.14,10.0,4.0,0.029,1680,"2024-11-27","Hyderabad","tablet","learn data analytics"
"A3263","Data Analytics Course",135.0,3712.0,207.14,14.0,3.0,0.048,1788,"2024-11-21","Hyderabad","tablet","data analytics training"
"A3264","Data Analytics Course",130.0,5739.0,0.0,23.0,8.0,0.062,0,"2024-11-30","Hyderabad","mobile","data analytics online"
"A3266","Data Analytics Course",122.0,4556.0,243.84,26.0,4.0,0.052,1164,"2024-11-24","Hyderabad","mobile","online data analytics"
"A3268","Data Analytics Course",145.0,5765.0,240.62,18.0,6.0,0.041,1056,"2024-11-19","Hyderabad","desktop","data analytics training"
"A3269","Data Analytics Course",80.0,5653.0,228.06,19.0,8.0,0.1,1795,"2024-11-13","Hyderabad","tablet","analytics for data"
"A3271","Data Analytics Course",141.0,5612.0,224.45,19.0,5.0,0.0,1150,"2024-11-16","Hyderabad","mobile","online data analytics"
"A3272","Data Analytics Course",180.0,3102.0,198.37,19.0,3.0,0.0,0,"2024-11-29","Hyderabad","mobile","online data analytics"
"A3273","Data Analytics Course",196.0,5812.0,246.88,22.0,9.0,0.046,1715,"2024-11-14","Hyderabad","mobile","online data analytics"
"A3274","Data Analytics Course",168.0,4904.0,219.0,22.0,5.0,0.03,1541,"2024-11-15","Hyderabad","tablet","online data analytics"
"A3276","Data Analytics Course",178.0,4708.0,237.77,14.0,10.0,0.0,1449,"2024-11-21","Hyderabad","mobile","learn data analytics"
"A3277","Data Analytics Course",93.0,3945.0,189.53,27.0,3.0,0.032,1560,"2024-11-18","Hyderabad","tablet","learn data analytics"
"A3278","Data Analytics Course",138.0,5863.0,201.19,30.0,10.0,0.072,1898,"2024-11-18","Hyderabad","desktop","analytics for data"
"A3279","Data Analytics Course",143.0,4470.0,214.42,14.0,8.0,0.056,1353,"2024-11-22","Hyderabad","mobile","data analytics course"
"A3281","Data Analytics Course",147.0,4041.0,229.19,16.0,10.0,0.055,1558,"2024-11-27","Hyderabad","desktop","analytics for data"
"A3282","Data Analytics Course",101.0,3449.0,188.39,16.0,10.0,0.099,1318,"2024-11-08","Hyderabad","desktop","online data analytics"
"A3283","Data Analytics Course",195.0,4195.0,231.87,13.0,10.0,0.034,1834,"2024-11-25","Hyderabad","desktop","learn data analytics"
"A3284","Data Analytics Course",142.0,5365.0,237.95,17.0,10.0,0.07,1548,"2024-11-27","Hyderabad","tablet","data analytics online"
"A3285","Data Analytics Course",139.0,3854.0,234.73,10.0,3.0,0.022,1802,"2024-11-18","Hyderabad","tablet","learn data analytics"
"A3286","Data Analytics Course",84.0,5597.0,244.39,22.0,10.0,0.0,1685,"2024-11-03","Hyderabad","tablet","data analytics training"
"A3287","Data Analytics Course",103.0,5488.0,237.06,21.0,7.0,0.049,1874,"2024-11-22","Hyderabad","tablet","analytics for data"
"A3288","Data Analytics Course",108.0,3676.0,203.45,29.0,8.0,0.074,1369,"2024-11-01","Hyderabad","mobile","data analytics online"
"A3290","Data Analytics Course",80.0,4204.0,226.79,14.0,3.0,0.037,1434,"2024-11-21","Hyderabad","tablet","data analytics course"
"A3291","Data Analytics Course",169.0,3589.0,237.83,15.0,3.0,0.018,1754,"2024-11-21","Hyderabad","mobile","analytics for data"
"A3293","Data Analytics Course",92.0,4631.0,233.3,19.0,10.0,0.109,1521,"2024-11-27","Hyderabad","mobile","learn data analytics"
"A3294","Data Analytics Course",189.0,5624.0,248.03,23.0,7.0,0.037,0,"2024-11-10","Hyderabad","tablet","analytics for data"
"A3295","Data Analytics Course",124.0,5931.0,214.41,21.0,3.0,0.0,1906,"2024-11-05","Hyderabad","tablet","online data analytics"
"A3296","Data Analytics Course",138.0,5891.0,247.47,14.0,7.0,0.051,1138,"2024-11-14","Hyderabad","desktop","online data analytics"
"A3297","Data Analytics Course",186.0,5774.0,236.22,15.0,6.0,0.032,1288,"2024-11-12","Hyderabad","mobile","learn data analytics"
"A3298","Data Analytics Course",100.0,4869.0,234.37,21.0,7.0,0.07,1890,"2024-11-01","Hyderabad","tablet","data analytics online"
"A3299","Data Analytics Course",151.0,5403.0,180.74,22.0,3.0,0.046,1610,"2024-11-29","Hyderabad","tablet","data analytics online"
"A3302","Data Analytics Course",141.0,4483.0,240.23,25.0,4.0,0.028,1516,"2024-11-14","Hyderabad","tablet","analytics for data"
"A3304","Data Analytics Course",131.0,5528.0,182.38,27.0,6.0,0.046,1168,"2024-11-03","Hyderabad","desktop","analytics for data"
"A3305","Data Analytics Course",173.0,3639.0,225.73,10.0,4.0,0.023,1804,"2024-11-27","Hyderabad","tablet","data analytics online"
"A3306","Data Analytics Course",195.0,4067.0,220.61,20.0,8.0,0.041,1767,"2024-11-08","Hyderabad","desktop","data analytics course"
"A3307","Data Analytics Course",126.0,3931.0,212.16,20.0,9.0,0.058,1537,"2024-11-09","Hyderabad","desktop","learn data analytics"
"A3308","Data Analytics Course",119.0,3602.0,191.83,26.0,3.0,0.0,1052,"2024-11-10","Hyderabad","tablet","analytics for data"
"A3309","Data Analytics Course",141.0,5663.0,237.57,16.0,3.0,0.045,1269,"2024-11-18","Hyderabad","tablet","data analytics course"
"A3310","Data Analytics Course",182.0,4021.0,0.0,24.0,7.0,0.038,1444,"2024-11-30","Hyderabad","tablet","online data analytics"
"A3311","Data Analytics Course",192.0,4551.0,223.93,22.0,10.0,0.052,1231,"2024-11-19","Hyderabad","desktop","data analytics training"
"A3313","Data Analytics Course",160.0,3816.0,207.93,27.0,9.0,0.056,1884,"2024-11-03","Hyderabad","mobile","analytics for data"
"A3314","Data Analytics Course",140.0,3154.0,212.73,21.0,4.0,0.029,1024,"2024-11-14","Hyderabad","tablet","learn data analytics"
"A3315","Data Analytics Course",134.0,3700.0,226.57,28.0,7.0,0.056,1836,"2024-11-04","Hyderabad","tablet","data analytics online"
"A3316","Data Analytics Course",92.0,3963.0,219.39,22.0,10.0,0.0,1834,"2024-11-26","Hyderabad","mobile","online data analytics"
"A3317","Data Analytics Course",163.0,3978.0,232.7,25.0,9.0,0.046,1380,"2024-11-08","Hyderabad","desktop","data analytics online"
"A3318","Data Analytics Course",155.0,5105.0,239.11,20.0,5.0,0.032,1009,"2024-11-05","Hyderabad","mobile","analytics for data"
"A3319","Data Analytics Course",194.0,3559.0,205.78,15.0,9.0,0.046,1765,"2024-11-03","Hyderabad","desktop","online data analytics"
"A3320","Data Analytics Course",165.0,3005.0,239.14,23.0,6.0,0.036,1989,"2024-11-27","Hyderabad","tablet","learn data analytics"
"A3321","Data Analytics Course",135.0,4740.0,235.55,24.0,4.0,0.03,1715,"2024-11-07","Hyderabad","desktop","analytics for data"
"A3322","Data Analytics Course",87.0,4379.0,209.25,29.0,10.0,0.0,1348,"2024-11-05","Hyderabad","desktop","learn data analytics"
"A3323","Data Analytics Course",164.0,4151.0,219.97,30.0,9.0,0.055,0,"2024-11-25","Hyderabad","desktop","online data analytics"
"A3325","Data Analytics Course",84.0,5652.0,191.93,30.0,8.0,0.095,1729,"2024-11-13","Hyderabad","mobile","data analytics online"
"A3326","Data Analytics Course",158.0,4819.0,185.34,17.0,9.0,0.0,1066,"2024-11-24","Hyderabad","mobile","data analytics training"
"A3327","Data Analytics Course",90.0,4472.0,237.16,28.0,10.0,0.059,1629,"2024-11-13","Hyderabad","mobile","learn data analytics"
"A3328","Data Analytics Course",197.0,3186.0,194.44,19.0,6.0,0.03,1857,"2024-11-14","Hyderabad","tablet","data analytics course"
"A3329","Data Analytics Course",133.0,4241.0,197.26,25.0,9.0,0.068,1325,"2024-11-26","Hyderabad","tablet","data analytics training"
"A3330","Data Analytics Course",149.0,5035.0,234.52,28.0,5.0,0.034,1304,"2024-11-04","Hyderabad","desktop","online data analytics"
"A3331","Data Analytics Course",197.0,5686.0,239.76,27.0,9.0,0.056,1462,"2024-11-17","Hyderabad","desktop","data analytics online"
"A3332","Data Analytics Course",157.0,4062.0,223.72,24.0,8.0,0.051,0,"2024-11-25","Hyderabad","tablet","data analytics online"
"A3333","Data Analytics Course",102.0,3113.0,202.77,22.0,7.0,0.069,1997,"2024-11-06","Hyderabad","desktop","online data analytics"
"A3334","Data Analytics Course",175.0,3958.0,193.52,23.0,8.0,0.046,1064,"2024-11-04","Hyderabad","mobile","data analytics course"
"A3335","Data Analytics Course",101.0,3317.0,0.0,23.0,4.0,0.04,1716,"2024-11-10","Hyderabad","desktop","data analytics course"
"A3336","Data Analytics Course",127.0,4226.0,184.46,10.0,9.0,0.071,1427,"2024-11-08","Hyderabad","desktop","data analytics course"
"A3337","Data Analytics Course",148.0,3469.0,212.07,14.0,9.0,0.0,1898,"2024-11-30","Hyderabad","tablet","data analytics online"
"A3338","Data Analytics Course",181.0,3859.0,246.36,22.0,9.0,0.056,1769,"2024-11-01","Hyderabad","mobile","online data analytics"
"A3339","Data Analytics Course",140.0,3389.0,183.33,28.0,6.0,0.043,1385,"2024-11-08","Hyderabad","mobile","online data analytics"
"A3340","Data Analytics Course",146.0,5075.0,0.0,13.0,9.0,0.056,1353,"2024-11-26","Hyderabad","tablet","analytics for data"
"A3341","Data Analytics Course",148.0,3269.0,191.73,18.0,9.0,0.061,1396,"2024-11-10","Hyderabad","mobile","learn data analytics"
"A3342","Data Analytics Course",101.0,4814.0,191.43,17.0,7.0,0.069,1112,"2024-11-20","Hyderabad","desktop","learn data analytics"
"A3343","Data Analytics Course",179.0,5145.0,223.04,29.0,9.0,0.05,1002,"2024-11-08","Hyderabad","mobile","data analytics training"
"A3344","Data Analytics Course",151.0,4107.0,183.81,21.0,10.0,0.066,1872,"2024-11-11","Hyderabad","desktop","data analytics course"
"A3345","Data Analytics Course",195.0,3221.0,185.08,19.0,10.0,0.042,1905,"2024-11-26","Hyderabad","tablet","data analytics course"
"A3346","Data Analytics Course",169.0,4846.0,230.53,15.0,8.0,0.0,1103,"2024-11-04","Hyderabad","mobile","data analytics training"
"A3347","Data Analytics Course",161.0,3160.0,229.71,17.0,3.0,0.019,1817,"2024-11-01","Hyderabad","mobile","data analytics training"
"A3348","Data Analytics Course",156.0,5095.0,214.32,30.0,9.0,0.0,1444,"2024-11-27","Hyderabad","mobile","data analytics online"
"A3349","Data Analytics Course",148.0,3957.0,0.0,20.0,10.0,0.068,1288,"2024-11-10","Hyderabad","tablet","data analytics online"
"A3350","Data Analytics Course",126.0,4920.0,182.36,27.0,5.0,0.04,1933,"2024-11-04","Hyderabad","tablet","data analytics online"
"A3351","Data Analytics Course",189.0,3588.0,191.74,22.0,9.0,0.0,1893,"2024-11-25","Hyderabad","desktop","data analytics course"
"A3352","Data Analytics Course",119.0,4927.0,223.35,16.0,3.0,0.0,1377,"2024-11-14","Hyderabad","mobile","data analytics training"
"A3354","Data Analytics Course",127.0,5742.0,233.98,13.0,4.0,0.031,1743,"2024-11-12","Hyderabad","tablet","data analytics course"
"A3355","Data Analytics Course",106.0,4474.0,181.48,17.0,10.0,0.094,1189,"2024-11-20","Hyderabad","tablet","analytics for data"
"A3356","Data Analytics Course",119.0,4322.0,183.0,24.0,5.0,0.0,1108,"2024-11-06","Hyderabad","mobile","data analytics online"
"A3357","Data Analytics Course",81.0,4144.0,180.01,18.0,3.0,0.037,1648,"2024-11-20","Hyderabad","mobile","data analytics online"
"A3358","Data Analytics Course",152.0,5007.0,208.84,19.0,10.0,0.066,1628,"2024-11-24","Hyderabad","mobile","online data analytics"
"A3359","Data Analytics Course",153.0,5388.0,219.93,16.0,4.0,0.026,1602,"2024-11-11","Hyderabad","tablet","data analytics course"
"A3360","Data Analytics Course",120.0,4229.0,244.13,20.0,9.0,0.075,1380,"2024-11-12","Hyderabad","desktop","data analytics course"
"A3361","Data Analytics Course",167.0,5140.0,228.32,28.0,9.0,0.051,1056,"2024-11-08","Hyderabad","mobile","data analytics online"
"A3362","Data Analytics Course",116.0,5001.0,186.67,17.0,5.0,0.043,1340,"2024-11-07","Hyderabad","desktop","analytics for data"
"A3363","Data Analytics Course",93.0,3802.0,215.52,22.0,7.0,0.034,1513,"2024-11-23","Hyderabad","mobile","online data analytics"
"A3364","Data Analytics Course",159.0,5584.0,249.46,18.0,8.0,0.05,1176,"2024-11-09","Hyderabad","desktop","analytics for data"
"A3365","Data Analytics Course",146.0,5105.0,224.77,12.0,7.0,0.038,1440,"2024-11-05","Hyderabad","mobile","analytics for data"
"A3366","Data Analytics Course",136.0,5714.0,190.3,19.0,8.0,0.059,1694,"2024-11-30","Hyderabad","desktop","data analytics training"
"A3367","Data Analytics Course",159.0,5025.0,208.68,16.0,4.0,0.051,1779,"2024-11-21","Hyderabad","mobile","online data analytics"
"A3368","Data Analytics Course",83.0,3781.0,220.82,11.0,4.0,0.048,1866,"2024-11-15","Hyderabad","mobile","data analytics training"
"A3369","Data Analytics Course",136.0,3318.0,215.86,20.0,8.0,0.032,1712,"2024-11-21","Hyderabad","tablet","data analytics online"
"A3370","Data Analytics Course",136.0,3939.0,213.66,16.0,6.0,0.044,1708,"2024-11-21","Hyderabad","tablet","online data analytics"
"A3371","Data Analytics Course",166.0,3546.0,221.99,10.0,3.0,0.018,1796,"2024-11-12","Hyderabad","desktop","learn data analytics"
"A3372","Data Analytics Course",192.0,5845.0,247.56,28.0,3.0,0.0,1542,"2024-11-19","Hyderabad","desktop","analytics for data"
"A3374","Data Analytics Course",108.0,4019.0,199.85,25.0,8.0,0.059,1657,"2024-11-02","Hyderabad","tablet","learn data analytics"
"A3375","Data Analytics Course",175.0,3345.0,185.48,23.0,9.0,0.051,1193,"2024-11-20","Hyderabad","desktop","data analytics online"
"A3376","Data Analytics Course",80.0,4413.0,245.4,10.0,5.0,0.062,1650,"2024-11-03","Hyderabad","mobile","data analytics course"
"A3377","Data Analytics Course",192.0,4969.0,234.27,30.0,5.0,0.026,1627,"2024-11-17","Hyderabad","tablet","data analytics course"
"A3378","Data Analytics Course",85.0,5083.0,181.19,13.0,3.0,0.05,1048,"2024-11-11","Hyderabad","mobile","data analytics course"
"A3379","Data Analytics Course",91.0,4176.0,216.63,20.0,8.0,0.088,1502,"2024-11-09","Hyderabad","mobile","data analytics course"
"A3380","Data Analytics Course",94.0,5389.0,220.53,11.0,10.0,0.106,1670,"2024-11-27","Hyderabad","mobile","data analytics training"
"A3382","Data Analytics Course",198.0,3926.0,195.25,25.0,7.0,0.035,1060,"2024-11-12","Hyderabad","desktop","data analytics online"
"A3383","Data Analytics Course",87.0,4154.0,232.88,13.0,3.0,0.034,1099,"2024-11-10","Hyderabad","desktop","online data analytics"
"A3384","Data Analytics Course",101.0,3286.0,196.59,12.0,9.0,0.089,1034,"2024-11-02","Hyderabad","tablet","analytics for data"
"A3385","Data Analytics Course",142.0,4593.0,230.69,20.0,5.0,0.035,1537,"2024-11-22","Hyderabad","mobile","data analytics course"
"A3386","Data Analytics Course",111.0,5689.0,195.94,12.0,4.0,0.0,1377,"2024-11-14","Hyderabad","desktop","analytics for data"
"A3387","Data Analytics Course",152.0,5040.0,238.61,30.0,9.0,0.04,1795,"2024-11-15","Hyderabad","desktop","data analytics course"
"A3388","Data Analytics Course",89.0,3623.0,218.35,22.0,6.0,0.067,1311,"2024-11-01","Hyderabad","mobile","learn data analytics"
"A3389","Data Analytics Course",115.0,3999.0,216.67,16.0,6.0,0.031,1777,"2024-11-05","Hyderabad","mobile","data analytics course"
"A3390","Data Analytics Course",131.0,4320.0,223.08,30.0,7.0,0.058,0,"2024-11-04","Hyderabad","mobile","analytics for data"
"A3391","Data Analytics Course",153.0,4027.0,182.11,10.0,5.0,0.033,1332,"2024-11-28","Hyderabad","tablet","learn data analytics"
"A3393","Data Analytics Course",172.0,5712.0,204.06,28.0,7.0,0.034,1407,"2024-11-21","Hyderabad","tablet","analytics for data"
"A3394","Data Analytics Course",118.0,5514.0,237.88,27.0,9.0,0.076,1401,"2024-11-27","Hyderabad","mobile","analytics for data"
"A3395","Data Analytics Course",90.0,3776.0,186.92,19.0,4.0,0.04,1053,"2024-11-15","Hyderabad","tablet","learn data analytics"
"A3396","Data Analytics Course",97.0,3370.0,236.35,20.0,7.0,0.072,0,"2024-11-04","Hyderabad","mobile","data analytics course"
"A3397","Data Analytics Course",149.0,3814.0,213.11,13.0,7.0,0.047,1057,"2024-11-06","Hyderabad","mobile","analytics for data"
"A3398","Data Analytics Course",137.0,5434.0,182.57,10.0,7.0,0.051,1852,"2024-11-29","Hyderabad","desktop","online data analytics"
"A3399","Data Analytics Course",172.0,4079.0,183.05,20.0,8.0,0.047,1988,"2024-11-28","Hyderabad","desktop","data analytics course"
"A3400","Data Analytics Course",116.0,4252.0,180.05,18.0,8.0,0.069,1568,"2024-11-17","Hyderabad","desktop","online data analytics"
"A3401","Data Analytics Course",187.0,4793.0,186.41,30.0,9.0,0.0,1120,"2024-11-03","Hyderabad","desktop","data analytics course"
"A3403","Data Analytics Course",123.0,5844.0,201.7,12.0,6.0,0.0,1636,"2024-11-10","Hyderabad","desktop","data analytics online"
"A3405","Data Analytics Course",118.0,3371.0,191.98,10.0,6.0,0.0,1458,"2024-11-13","Hyderabad","mobile","learn data analytics"
"A3406","Data Analytics Course",92.0,4853.0,189.19,23.0,9.0,0.0,1189,"2024-11-18","Hyderabad","desktop","online data analytics"
"A3407","Data Analytics Course",100.0,5781.0,202.96,30.0,7.0,0.07,1132,"2024-11-18","Hyderabad","desktop","data analytics training"
"A3408","Data Analytics Course",100.0,5435.0,205.99,13.0,6.0,0.031,1607,"2024-11-27","Hyderabad","tablet","analytics for data"
"A3409","Data Analytics Course",89.0,3915.0,207.63,10.0,7.0,0.0,1454,"2024-11-02","Hyderabad","desktop","data analytics course"
"A3410","Data Analytics Course",147.0,4231.0,186.73,20.0,5.0,0.0,1271,"2024-11-15","Hyderabad","desktop","learn data analytics"
"A3411","Data Analytics Course",153.0,3225.0,240.34,20.0,8.0,0.052,1313,"2024-11-28","Hyderabad","tablet","data analytics online"
"A3412","Data Analytics Course",164.0,3996.0,202.56,19.0,10.0,0.061,1880,"2024-11-29","Hyderabad","desktop","data analytics online"
"A3413","Data Analytics Course",124.0,5949.0,218.12,11.0,10.0,0.0,1019,"2024-11-06","Hyderabad","mobile","online data analytics"
"A3414","Data Analytics Course",189.0,5740.0,231.73,28.0,5.0,0.0,1306,"2024-11-03","Hyderabad","tablet","online data analytics"
